,Unnamed: 0,date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,surface,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment,name,x,y
4092,4092,2023-01-29,JPN,Tokyo,06:45,Negishi Stakes (4yo+) (Dirt),Flat,,Grade 3,,4yo+,,7f,7f,1400,Standard,AW,16,14.0,3,14,1.25,.75,Battle Cry (JPN),4,C,123,,1:22.71,82.71,12.8,Yuga Kawada,Noboru Takagi,63450.4,–,109,Isla Bonita (JPN),Dear Comet (JPN),King Kamehameha,G Riviere Racing Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
4093,4093,2023-01-29,JPN,Tokyo,06:45,Negishi Stakes (4yo+) (Dirt),Flat,,Grade 3,,4yo+,,7f,7f,1400,Standard,AW,16,10.0,4,10,1.5,0.3,Tagano Beauty (JPN),6,H,126,,1:22.75,82.75,23.4,Shu Ishibashi,Masato Nishizono,37764.35,–,111,Henny Hughes (USA),Special Dinner (JPN),Special Week,Ryoji Yagi,,Tokyo,139.4860812868083,35.66254653064314
4094,4094,2023-01-29,JPN,Tokyo,06:45,Negishi Stakes (4yo+) (Dirt),Flat,,Grade 3,,4yo+,,7f,7f,1400,Standard,AW,16,15.0,5,15,5,3.5,Air Almas (USA),8,H,126,,1:23.33,83.33,87.0,Takeshi Yokoyama,Manabu Ikezoe,25176.23,–,102,Majestic Warrior (USA),Nokaze (USA),Empire Maker,Lucky Field Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
4095,4095,2023-01-29,JPN,Tokyo,06:45,Negishi Stakes (4yo+) (Dirt),Flat,,Grade 3,,4yo+,,7f,7f,1400,Standard,AW,16,16.0,6,16,5.25,0.3,Kenshinko (JPN),6,H,126,,1:23.38,83.38,87.0,Hironobu Tanabe,Kazuo Konishi,,–,101,Pyro (USA),Matriarca (JPN),Cryptic Rascal,Katsuhiko Amano,,Tokyo,139.4860812868083,35.66254653064314
4096,4096,2023-01-29,JPN,Tokyo,06:45,Negishi Stakes (4yo+) (Dirt),Flat,,Grade 3,,4yo+,,7f,7f,1400,Standard,AW,16,9.0,7,9,6.5,1.25,Verdad Imeru (JPN),6,H,126,,1:23.58,83.58,191.0,Yoshitomi Shibata,Masaru Honda,,–,98,Orfevre (JPN),Rurinigana (JPN),Snitzel,Kshd,,Tokyo,139.4860812868083,35.66254653064314
4097,4097,2023-01-29,JPN,Tokyo,06:45,Negishi Stakes (4yo+) (Dirt),Flat,,Grade 3,,4yo+,,7f,7f,1400,Standard,AW,16,12.0,8,12,7.5,1,Denko Riziere (JPN),6,H,126,,1:23.75,83.75,167.0,Shinichiro Akiyama,Yoshiyuki Arakawa,,–,95,Meisho Bowler (JPN),Denko Dea (JPN),Special Week,Yoshio Matsumoto,,Tokyo,139.4860812868083,35.66254653064314
4098,4098,2023-01-29,JPN,Tokyo,06:45,Negishi Stakes (4yo+) (Dirt),Flat,,Grade 3,,4yo+,,7f,7f,1400,Standard,AW,16,11.0,9,11,8,.5,Jasper Prince (USA),8,H,126,,1:23.83,83.83,351.0,Katsuharu Tanaka,Hideyuki Mori,,–,93,Violence (USA),Ambitious Journey (CAN),Bernardini,Kazuo Kato,,Tokyo,139.4860812868083,35.66254653064314
4099,4099,2023-01-29,JPN,Tokyo,06:45,Negishi Stakes (4yo+) (Dirt),Flat,,Grade 3,,4yo+,,7f,7f,1400,Standard,AW,16,7.0,10,7,8.5,0.3,Ladybug (JPN),5,M,121,,1:23.92,83.92,191.0,Manabu Sakai,Yoshihito Kitade,,–,88,Hokko Tarumae (JPN),Favorite Girl (JPN),Dance In The Dark,Gold Up Company Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
4100,4100,2023-01-29,JPN,Tokyo,06:45,Negishi Stakes (4yo+) (Dirt),Flat,,Grade 3,,4yo+,,7f,7f,1400,Standard,AW,16,5.0,11,5,9.25,.75,Admire Lupus (JPN),6,G,126,,1:24.04,84.04,62.0,Hiroyuki Uchida,Yukihiro Kato,,–,91,Henny Hughes (USA),Curl Fatare (JPN),King Kamehameha,Junko Kondo,,Tokyo,139.4860812868083,35.66254653064314
4101,4101,2023-01-29,JPN,Tokyo,06:45,Negishi Stakes (4yo+) (Dirt),Flat,,Grade 3,,4yo+,,7f,7f,1400,Standard,AW,16,3.0,12,3,9.5,0.3,Ho O Amazon (JPN),5,H,126,,1:24.08,84.08,33.0,Ryusei Sakai,Yoshito Yahagi,,–,90,King Kamehameha (JPN),Hikaru Amaranthus (JPN),Agnes Tachyon,Yoshihisa Ozasa,,Tokyo,139.4860812868083,35.66254653064314
4102,4102,2023-01-29,JPN,Tokyo,06:45,Negishi Stakes (4yo+) (Dirt),Flat,,Grade 3,,4yo+,,7f,7f,1400,Standard,AW,16,4.0,13,4,13.5,4,Sekifu (JPN),4,C,123,,1:24.75,84.75,27.0,Mirco Demuro,Koshiro Take,,–,76,Henny Hughes (USA),Siyabona (USA),Kingmambo,Akira Nakatsuji,,Tokyo,139.4860812868083,35.66254653064314
4103,4103,2023-01-29,JPN,Tokyo,06:45,Negishi Stakes (4yo+) (Dirt),Flat,,Grade 3,,4yo+,,7f,7f,1400,Standard,AW,16,8.0,14,8,13.75,0.3,T M South Dan (JPN),6,H,126,,1:24.79,84.79,7.9,Christophe-Patrice Lemaire,Masayoshi Ebina,,–,78,South Vigorous (USA),Moving Out (JPN),Langfuhr,Masatsugu Takezono,,Tokyo,139.4860812868083,35.66254653064314
4104,4104,2023-01-29,JPN,Tokyo,06:45,Negishi Stakes (4yo+) (Dirt),Flat,,Grade 3,,4yo+,,7f,7f,1400,Standard,AW,16,2.0,15,2,14.25,.5,Helios (JPN),7,G,126,,1:24.88,84.88,14.7,Yutaka Take,Masato Nishizono,,–,77,Orfevre (JPN),Ange Chouette (JPN),French Deputy,Kyoko Kurokawa,,Tokyo,139.4860812868083,35.66254653064314
4105,4105,2023-01-29,JPN,Tokyo,06:45,Negishi Stakes (4yo+) (Dirt),Flat,,Grade 3,,4yo+,,7f,7f,1400,Standard,AW,16,1.0,16,1,14.75,.5,Aurora Tesoro (USA),6,H,126,,1:24.96,84.96,109.0,Yusuke Hara,Yoshihiro Hatakeyama,,–,76,Malibu Moon (USA),For Passion (USA),Not For Love,Ryotokuji Kenji Holdings Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
4106,4106,2023-02-05,JPN,Tokyo,06:45,Tokyo Shimbun Hai (4yo+) (Turf),Flat,,Grade 3,,4yo+,,1m,8f,1600,Good To Firm,Turf,16,2.0,1,2,0,0,Win Carnelian (JPN),6,H,128,,1:31.80,91.80,9.5,Kosei Miura,Yuichi Shikato,261581.07,–,119,Screen Hero (JPN),Cosmo Crystal (JPN),Meiner Love,Win Co Ltd,Dwelt start - pushed along and recovered to lead after 50yds - pressed over 3f out - pushed along and quickened clear under 2f out - ridden along and kept on well inside final furlong - gap much reduced close home - just held on,Tokyo,139.4860812868083,35.66254653064314
4107,4107,2023-02-05,JPN,Tokyo,06:45,Tokyo Shimbun Hai (4yo+) (Turf),Flat,,Grade 3,,4yo+,,1m,8f,1600,Good To Firm,Turf,16,15.0,2,15,0.2,0.2,Namur (JPN),4,F,123,,1:31.83,91.83,3.7,Takeshi Yokoyama,Tomokazu Takano,101711.98,–,113,Harbinger (GB),Sambre Et Meuse (JPN),Daiwa Major,Carrot Farm Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
4108,4108,2023-02-05,JPN,Tokyo,06:45,Tokyo Shimbun Hai (4yo+) (Turf),Flat,,Grade 3,,4yo+,,1m,8f,1600,Good To Firm,Turf,16,16.0,3,16,.5,0.3,Presage Lift (JPN),4,F,121,,1:31.88,91.88,12.1,Christophe-Patrice Lemaire,Tetsuya Kimura,63444.11,–,111,Harbinger (GB),Supreme Gift (JPN),Deep Impact,Sunday Racing Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
4109,4109,2023-02-05,JPN,Tokyo,06:45,Tokyo Shimbun Hai (4yo+) (Turf),Flat,,Grade 3,,4yo+,,1m,8f,1600,Good To Firm,Turf,16,3.0,4,3,.75,0.3,Justin Cafe (JPN),5,H,126,,1:31.92,91.92,2.9,Yuichi Fukunaga,Shogo Yasuda,39023.16,–,115,Epiphaneia (JPN),Casino Boogie (JPN),Workforce,Masahiro Miki,,Tokyo,139.4860812868083,35.66254653064314
4110,4110,2023-02-05,JPN,Tokyo,06:45,Tokyo Shimbun Hai (4yo+) (Turf),Flat,,Grade 3,,4yo+,,1m,8f,1600,Good To Firm,Turf,16,14.0,5,14,1,0.3,Air Lolonois (JPN),6,G,126,,1:31.97,91.97,19.3,Yutaka Take,Kazuhide Sasada,25805.64,–,114,King Kamehameha (JPN),Air One Piece (JPN),Rock Of Gibraltar,Lucky Field Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
4111,4111,2023-02-05,JPN,Tokyo,06:45,Tokyo Shimbun Hai (4yo+) (Turf),Flat,,Grade 3,,4yo+,,1m,8f,1600,Good To Firm,Turf,16,6.0,6,6,2,1,Matenro Orion (JPN),4,C,126,,1:32.13,92.13,23.2,Norihiro Yokoyama,Mitsugu Kon,,–,112,Daiwa Major (JPN),Parthenon (JPN),King Kamehameha,Chiyono Terada,,Tokyo,139.4860812868083,35.66254653064314
4112,4112,2023-02-05,JPN,Tokyo,06:45,Tokyo Shimbun Hai (4yo+) (Turf),Flat,,Grade 3,,4yo+,,1m,8f,1600,Good To Firm,Turf,16,5.0,7,5,2.5,.5,Industria (JPN),4,C,126,,1:32.22,92.22,9.9,Keita Tosaki,Keisuke Miyata,,–,111,Leontes (JPN),Inductee (JPN),Hearts Cry,Sunday Racing Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
4113,4113,2023-02-05,JPN,Tokyo,06:45,Tokyo Shimbun Hai (4yo+) (Turf),Flat,,Grade 3,,4yo+,,1m,8f,1600,Good To Firm,Turf,16,4.0,8,4,2.75,0.2,Pin High (JPN),4,F,121,,1:32.29,92.29,8.7,Ryusei Sakai,Katsunori Tanaka,,–,105,Mikki Isle (JPN),Lated (JPN),Jungle Pocket,Shinobu Kitahata,,Tokyo,139.4860812868083,35.66254653064314
4114,4114,2023-02-05,JPN,Tokyo,06:45,Tokyo Shimbun Hai (4yo+) (Turf),Flat,,Grade 3,,4yo+,,1m,8f,1600,Good To Firm,Turf,16,8.0,9,8,2.75,0.05,Falconia (JPN),6,H,128,,1:32.27,92.27,26.0,Hayato Yoshida,Tomokazu Takano,,–,112,Deep Impact (JPN),Cambina (IRE),Hawk Wing,Shadai Race Horse Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
4115,4115,2023-02-05,JPN,Tokyo,06:45,Tokyo Shimbun Hai (4yo+) (Turf),Flat,,Grade 3,,4yo+,,1m,8f,1600,Good To Firm,Turf,16,7.0,10,7,3.25,.5,Time To Heaven (JPN),5,H,128,,1:32.34,92.34,68.0,Takuya Ono,Hirofumi Toda,,–,111,Lord Kanaloa (JPN),Kiss To Heaven (JPN),Admire Vega,Dmm Dream Club Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
4116,4116,2023-02-05,JPN,Tokyo,06:45,Tokyo Shimbun Hai (4yo+) (Turf),Flat,,Grade 3,,4yo+,,1m,8f,1600,Good To Firm,Turf,16,1.0,11,1,3.75,0.3,Prince Return (JPN),6,H,126,,1:32.42,92.42,74.0,Kazuo Yokoyama,Tadashi Kayo,,–,108,Strong Return (JPN),Princess Pride (JPN),Manhattan Cafe,Cosmo View Farm Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
4117,4117,2023-02-05,JPN,Tokyo,06:45,Tokyo Shimbun Hai (4yo+) (Turf),Flat,,Grade 3,,4yo+,,1m,8f,1600,Good To Firm,Turf,16,11.0,12,11,4.25,.5,Kaiser Minoru (JPN),7,H,126,,1:32.51,92.51,135.0,Kota Fujioka,Yoshihito Kitade,,–,107,Lord Kanaloa (JPN),Strike Root (USA),Smart Strike,Minoru Yoshioka,,Tokyo,139.4860812868083,35.66254653064314
4118,4118,2023-02-05,JPN,Tokyo,06:45,Tokyo Shimbun Hai (4yo+) (Turf),Flat,,Grade 3,,4yo+,,1m,8f,1600,Good To Firm,Turf,16,10.0,13,10,6.25,2,Peace One Paradis (JPN),7,H,126,,1:32.84,92.84,57.0,Akira Sugawara,Masahiro Otake,,–,103,Jungle Pocket (JPN),Clear Soul (JPN),Agnes Digital,Narutoshi Hasegawa,,Tokyo,139.4860812868083,35.66254653064314
4119,4119,2023-02-05,JPN,Tokyo,06:45,Tokyo Shimbun Hai (4yo+) (Turf),Flat,,Grade 3,,4yo+,,1m,8f,1600,Good To Firm,Turf,16,13.0,14,13,6.25,0.2,Sakura Toujours (JPN),6,G,126,,1:32.88,92.88,40.0,Hironobu Tanabe,Noriyuki Hori,,–,102,Neo Universe (JPN),Sakura Reine (JPN),Symboli Kris S,Sakura Commerce Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
4120,4120,2023-02-05,JPN,Tokyo,06:45,Tokyo Shimbun Hai (4yo+) (Turf),Flat,,Grade 3,,4yo+,,1m,8f,1600,Good To Firm,Turf,16,12.0,15,12,7.5,1.25,Shuri (JPN),7,H,126,,1:33.05,93.05,75.0,Akihide Tsumura,Yasutoshi Ikee,,–,99,Hearts Cry (JPN),Egeria (USA),Giants Causeway,Koki Maeda,,Tokyo,139.4860812868083,35.66254653064314
4121,4121,2023-02-05,JPN,Tokyo,06:45,Tokyo Shimbun Hai (4yo+) (Turf),Flat,,Grade 3,,4yo+,,1m,8f,1600,Good To Firm,Turf,16,9.0,16,9,8,.5,Shonan Magma (JPN),4,C,126,,1:33.13,93.13,48.0,Mirco Demuro,Tomohito Ozeki,,–,98,The Factor (USA),Red Mearas (JPN),Stay Gold,Tetsuhide Kunimoto,,Tokyo,139.4860812868083,35.66254653064314
4122,4122,2023-02-11,JPN,Tokyo,06:45,Daily Hai Queen Cup (3yo Fillies) (Turf),Flat,,Grade 3,,3yo,F,1m,8f,1600,Good,Turf,16,9.0,1,9,0,0,Harper (JPN),3,F,119,,1:33.10,93.10,12.6,Yuga Kawada,Yasuo Tomomichi,236492.95,–,107,Hearts Cry (JPN),Seresta (ARG),Jump Start,Ms Racing,,Tokyo,139.4860812868083,35.66254653064314
4123,4123,2023-02-11,JPN,Tokyo,06:45,Daily Hai Queen Cup (3yo Fillies) (Turf),Flat,,Grade 3,,3yo,F,1m,8f,1600,Good,Turf,16,7.0,2,7,0.3,0.3,Doe Eyes (JPN),3,F,119,,1:33.15,93.15,4.3,Hayato Yoshida,Yasushi Shono,95443.1,–,106,Rulership (JPN),Roseman Bridge (JPN),Deep Impact,G1 Racing Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
4124,4124,2023-02-11,JPN,Tokyo,06:45,Daily Hai Queen Cup (3yo Fillies) (Turf),Flat,,Grade 3,,3yo,F,1m,8f,1600,Good,Turf,16,3.0,3,3,.25,0.05,Moryana (JPN),3,F,119,,1:33.14,93.14,4.7,Miyabi Muto,Yoshinori Muto,59050.86,–,106,Epiphaneia (JPN),Garder Le Sourire (JPN),Daiwa Major,Fumio Takahashi,,Tokyo,139.4860812868083,35.66254653064314
4125,4125,2023-02-11,JPN,Tokyo,06:45,Daily Hai Queen Cup (3yo Fillies) (Turf),Flat,,Grade 3,,3yo,F,1m,8f,1600,Good,Turf,16,6.0,4,6,.75,.5,England Eyes (GB),3,F,119,,1:33.22,93.22,17.7,Kazuo Yokoyama,Shogo Yasuda,35246.73,–,105,Kingman (GB),Nuovo Record (JPN),Hearts Cry,Reiko Hara,,Tokyo,139.4860812868083,35.66254653064314
4126,4126,2023-02-11,JPN,Tokyo,06:45,Daily Hai Queen Cup (3yo Fillies) (Turf),Flat,,Grade 3,,3yo,F,1m,8f,1600,Good,Turf,16,10.0,5,10,1.75,1,Grand Bernadette (JPN),3,F,119,,1:33.39,93.39,9.6,Kohei Matsuyama,Masahiro Otake,23288.02,–,102,Kizuna (JPN),Lovely Bernadette (USA),Wilburn,Dmm Dream Club Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
4127,4127,2023-02-11,JPN,Tokyo,06:45,Daily Hai Queen Cup (3yo Fillies) (Turf),Flat,,Grade 3,,3yo,F,1m,8f,1600,Good,Turf,16,15.0,6,15,2,0.2,Umbrail (JPN),3,F,119,,1:33.47,93.47,3.9,Christophe-Patrice Lemaire,Tetsuya Kimura,,–,102,Lord Kanaloa (JPN),Larchetto (JPN),Falbrav,Sunday Racing Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
4128,4128,2023-02-11,JPN,Tokyo,06:45,Daily Hai Queen Cup (3yo Fillies) (Turf),Flat,,Grade 3,,3yo,F,1m,8f,1600,Good,Turf,16,13.0,7,13,3.75,1.75,Aspaldiko (JPN),3,F,119,,1:33.72,93.72,42.0,Hironobu Tanabe,Masayoshi Ebina,,–,98,Black Tide (JPN),Apapane (JPN),King Kamehameha,Kaneko Makoto Holdings Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
4129,4129,2023-02-11,JPN,Tokyo,06:45,Daily Hai Queen Cup (3yo Fillies) (Turf),Flat,,Grade 3,,3yo,F,1m,8f,1600,Good,Turf,16,11.0,8,11,4.5,.75,Mikatte Yondeii (JPN),3,F,119,,1:33.85,93.85,255.0,Masami Matsuoka,Takeshi Horiuchi,,–,96,Isla Bonita (JPN),Baltimore (JPN),Stay Gold,Pneuma Records Inc,,Tokyo,139.4860812868083,35.66254653064314
4130,4130,2023-02-11,JPN,Tokyo,06:45,Daily Hai Queen Cup (3yo Fillies) (Turf),Flat,,Grade 3,,3yo,F,1m,8f,1600,Good,Turf,16,4.0,9,4,5.75,1.25,Ric Star (JPN),3,F,119,,1:34.06,94.06,23.6,Kosei Miura,Yuichi Shikato,,–,93,Epiphaneia (JPN),Proletariat (JPN),Hearts Cry,Koki Shimozawa,,Tokyo,139.4860812868083,35.66254653064314
4131,4131,2023-02-11,JPN,Tokyo,06:45,Daily Hai Queen Cup (3yo Fillies) (Turf),Flat,,Grade 3,,3yo,F,1m,8f,1600,Good,Turf,16,5.0,10,5,7,1.25,Uvarovite (JPN),3,F,119,,1:34.27,94.27,7.1,Takeshi Yokoyama,Kiyoshi Hagiwara,,–,90,Satono Crown (JPN),Aigrette (JPN),Sunday Silence,Seiichi Iketani,,Tokyo,139.4860812868083,35.66254653064314
4132,4132,2023-02-11,JPN,Tokyo,06:45,Daily Hai Queen Cup (3yo Fillies) (Turf),Flat,,Grade 3,,3yo,F,1m,8f,1600,Good,Turf,16,2.0,11,2,7,0.05,Made It Mum (JPN),3,F,119,,1:34.27,94.27,151.0,Kota Motohashi,Katsuo Ishii,,–,90,Novellist (IRE),Komano Squalo (JPN),Zenno Rob Roy,U Kimura B,,Tokyo,139.4860812868083,35.66254653064314
4133,4133,2023-02-11,JPN,Tokyo,06:45,Daily Hai Queen Cup (3yo Fillies) (Turf),Flat,,Grade 3,,3yo,F,1m,8f,1600,Good,Turf,16,14.0,12,14,8.25,1.25,Brown Wave (JPN),3,F,119,,1:34.47,94.47,69.0,Takuya Ono,Yoshitada Munakata,,–,87,Maurice (JPN),New Wave (JPN),Hearts Cry,Top Fellow Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
4134,4134,2023-02-11,JPN,Tokyo,06:45,Daily Hai Queen Cup (3yo Fillies) (Turf),Flat,,Grade 3,,3yo,F,1m,8f,1600,Good,Turf,16,8.0,13,8,13.25,5,Nishino Cashmere (JPN),3,F,119,,1:35.31,95.31,64.0,Takezo Nagano,Keizo Ito,,–,76,Discreet Cat (USA),Nishino Kate (JPN),Gold Allure,Shigeyuki Nishiyama,,Tokyo,139.4860812868083,35.66254653064314
4135,4135,2023-02-11,JPN,Tokyo,06:45,Daily Hai Queen Cup (3yo Fillies) (Turf),Flat,,Grade 3,,3yo,F,1m,8f,1600,Good,Turf,16,1.0,14,1,15.25,2,On The Blossom (JPN),3,F,119,,1:35.64,95.64,103.0,Akihide Tsumura,Naru Owada,,–,71,Lovely Day (JPN),Stars Birth (JPN),Turtle Bowl,Sadamu Kubota,,Tokyo,139.4860812868083,35.66254653064314
4136,4136,2023-02-11,JPN,Tokyo,06:45,Daily Hai Queen Cup (3yo Fillies) (Turf),Flat,,Grade 3,,3yo,F,1m,8f,1600,Good,Turf,16,16.0,15,16,15.75,0.3,Mississippi Tesoro (JPN),3,F,119,,1:35.72,95.72,17.7,Keita Tosaki,Yoshihiro Hatakeyama,,–,71,Danon Ballade (JPN),Happiness For You (USA),A P Indy,Ryotokuji Kenji Holdings Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
4137,4137,2023-02-11,JPN,Tokyo,06:45,Daily Hai Queen Cup (3yo Fillies) (Turf),Flat,,Grade 3,,3yo,F,1m,8f,1600,Good,Turf,16,12.0,16,12,16.25,.5,Gold Recorder (JPN),3,F,119,,1:35.81,95.81,302.0,Katsuharu Tanaka,Michio Minamida,,–,70,Gold Actor (JPN),Gold Tairin (JPN),Neo Universe,Hisayo Ishiro,,Tokyo,139.4860812868083,35.66254653064314
4138,4138,2023-02-12,JPN,Tokyo,06:45,Kyodo News Hai (Tokinominoru Kinen) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,8.0,1,8,0,0,Phantom Thief (JPN),3,C,123,,1:47.00,107.00,4.1,Christophe-Patrice Lemaire,Masayuki Nishimura,254449.9,–,108,Harbinger (GB),Lupin (USA),Medaglia Doro,Turf Sport Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
4139,4139,2023-02-12,JPN,Tokyo,06:45,Kyodo News Hai (Tokinominoru Kinen) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,5.0,2,5,1.25,1.25,Touch Wood (JPN),3,C,123,,1:47.21,107.21,9.2,Theo Bachelot,Koshiro Take,101472.81,–,106,Duramente (JPN),Amazing Moon (JPN),Admire Moon,Kazumi Yoshida,,Tokyo,139.4860812868083,35.66254653064314
4140,4140,2023-02-12,JPN,Tokyo,06:45,Kyodo News Hai (Tokinominoru Kinen) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,1.0,3,1,1.5,0.3,Danon The Tiger (JPN),3,C,123,,1:47.25,107.25,3.6,Yuga Kawada,Sakae Kunieda,63324.52,–,105,Hearts Cry (JPN),Shes A Tiger (USA),Tale Of The Cat,Danox Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
4141,4141,2023-02-12,JPN,Tokyo,06:45,Kyodo News Hai (Tokinominoru Kinen) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,6.0,4,6,1.5,0.05,Tastiera (JPN),3,C,123,,1:47.26,107.26,3.7,Yuichi Fukunaga,Noriyuki Hori,37764.35,–,105,Satono Crown (JPN),Partitura (JPN),Manhattan Cafe,Carrot Farm Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
4142,4142,2023-02-12,JPN,Tokyo,06:45,Kyodo News Hai (Tokinominoru Kinen) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,11.0,5,11,3,1.5,Win Odin (JPN),3,C,123,,1:47.50,107.50,69.0,Kazuo Yokoyama,Yuichi Shikato,25176.23,–,102,Epiphaneia (JPN),Piena Venus (JPN),Fuji Kiseki,Win Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
4143,4143,2023-02-12,JPN,Tokyo,06:45,Kyodo News Hai (Tokinominoru Kinen) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,4.0,6,4,3.5,0.3,Season Rich (JPN),3,C,123,,1:47.58,107.58,102.0,Hayato Yoshida,Takashi Kubota,,–,101,Duramente (JPN),Ever Charmant (JPN),Hearts Cry,Yutaka Uda,,Tokyo,139.4860812868083,35.66254653064314
4144,4144,2023-02-12,JPN,Tokyo,06:45,Kyodo News Hai (Tokinominoru Kinen) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,2.0,7,2,4,.5,Corepetiteur (JPN),3,G,123,,1:47.67,107.67,40.0,Kohei Matsuyama,Kazuya Nakatake,,–,100,Just A Way (JPN),Vegas Night (USA),Coronados Quest,Makoto Kato,,Tokyo,139.4860812868083,35.66254653064314
4145,4145,2023-02-12,JPN,Tokyo,06:45,Kyodo News Hai (Tokinominoru Kinen) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,7.0,8,7,5.25,1.25,Silver Spade (JPN),3,C,123,,1:47.88,107.88,285.0,Yutaka Yoshida,Jiro Ono,,–,97,Silver State (JPN),Satono Bellini (JPN),King Kamehameha,Ninomiya Japan Racing,,Tokyo,139.4860812868083,35.66254653064314
4146,4146,2023-02-12,JPN,Tokyo,06:45,Kyodo News Hai (Tokinominoru Kinen) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,9.0,9,9,7,1.75,Labeling (GB),3,C,123,,1:48.17,108.17,4.7,Mirco Demuro,Yuichi Shikato,,–,94,Frankel (GB),Noyelles (IRE),Docksider,Big Red Farm,,Tokyo,139.4860812868083,35.66254653064314
4147,4147,2023-02-12,JPN,Tokyo,06:45,Kyodo News Hai (Tokinominoru Kinen) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,12.0,10,12,7.5,.5,Lord Prayer (JPN),3,C,123,,1:48.25,108.25,18.1,Hironobu Tanabe,Kazuyuki Ogata,,–,93,Greater London (JPN),Hooponopono (JPN),Tanino Gimlet,Lord Horse Club Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
4148,4148,2023-02-12,JPN,Tokyo,06:45,Kyodo News Hai (Tokinominoru Kinen) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,3.0,11,3,10,2.5,Kyoei Brisa (JPN),3,C,123,,1:48.67,108.67,60.0,Kosei Miura,Yasuo Takeichi,,–,87,Greater London (JPN),Kyoei Poznan (JPN),Rulership,Haruo Tanaka,,Tokyo,139.4860812868083,35.66254653064314
4149,4149,2023-02-12,JPN,Tokyo,06:45,Kyodo News Hai (Tokinominoru Kinen) (3yo) (Turf),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Good To Firm,Turf,12,10.0,12,10,12,2,Stahl Wind (JPN),3,C,123,,1:49.00,109.00,39.0,Keita Tosaki,Yoshito Yahagi,,–,83,Lord Kanaloa (JPN),Marcellina (JPN),Deep Impact,Shadai Race Horse Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
4150,4150,2023-02-18,JPN,Tokyo,06:45,Diamond Stakes Handicap) (4yo+) (Turf),Flat,,Grade 3,,4yo+,,2m1f,17f,3400,Good To Firm,Turf,16,4.0,1,4,0,0,Mixology (JPN),4,C,123,,3:29.10,209.10,3.7,Atsuya Nishimura,Yasuyuki Tsujino,274169.18,–,110,Orfevre (JPN),Star Angel (JPN),Afleet,Yoshimasa Ema,,Tokyo,139.4860812868083,35.66254653064314
4151,4151,2023-02-18,JPN,Tokyo,06:45,Diamond Stakes Handicap) (4yo+) (Turf),Flat,,Grade 3,,4yo+,,2m1f,17f,3400,Good To Firm,Turf,16,5.0,2,5,0.3,0.3,Humidor (JPN),7,G,123,,3:29.15,209.15,78.0,Hironobu Tanabe,Hitoshi Kotegawa,108006.04,–,104,Orfevre (JPN),Avec Toi (JPN),Chichicastenango,Sunrise Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
